payment_id,booked_at,customer_id,direction,amount_usd,counterparty_name,counterparty_country,channel
P006949,2026-04-03T05:51:00,C0387,out,1321.17,Branren Davreenko,SG,card
P005485,2026-04-03T06:10:00,C0263,out,1647.82,Zardan Gostynyan,FR,card
P002388,2026-04-03T06:22:00,C0143,in,943.97,Zarnek Hanrear,JP,card
P008492,2026-04-03T06:36:00,C0340,in,12710.10,Veriel Lundraenko,US,wire
P001310,2026-04-03T06:44:00,C0275,out,176.53,Osttas Farelul,MY,wire
P009789,2026-04-03T06:44:00,C0002,in,4127.09,Sevren Jorelenko,FR,wire
P011288,2026-04-03T06:52:00,C0091,out,679.37,Brannek Krevoski,FR,wire
P009840,2026-04-03T07:04:00,C0008,out,989.71,Nislo Nevicov,DE,wire
P004168,2026-04-03T07:06:00,C0398,out,1599.32,Ostlo Jorelar,SG,wire
P009734,2026-04-03T07:22:00,C0149,in,626.59,Ostriel Nevicski,MY,wire
P007774,2026-04-03T07:25:00,C0051,out,772.86,Sevren Nevicyan,SG,wire
P001581,2026-04-03T07:30:00,C0265,out,1282.23,Kamir Lundraul,DE,cash
P011052,2026-04-03T07:30:00,C0102,in,2024.45,Morriel Aldreyan,AU,wire
P011503,2026-04-03T07:30:00,C0233,in,495.46,Zarlo Jorelar,VN,card
P002966,2026-04-03T07:53:00,C0228,out,1657.62,Kadan Aldreov,JP,card
P011887,2026-04-03T07:58:00,C0049,out,3713.37,Mornek Nevicenko,XC,wire
P006721,2026-04-03T08:05:00,C0122,out,401.17,Zarvic Ivaskyan,FR,wire
P011069,2026-04-03T08:08:00,C0273,in,906.07,Ostlo Krevoes,AU,card
P003309,2026-04-03T08:16:00,C0105,in,166.04,Raldan Nevicul,US,wire
P008590,2026-04-03T08:33:00,C0257,in,314.48,Ostnek Lundrayenko,KR,wire
P009016,2026-04-03T08:38:00,C0057,out,786.05,Sevriel Nevicar,FR,cash
P006469,2026-04-03T08:40:00,C0100,out,772.15,Nislo Davresenko,US,wire
P004666,2026-04-03T08:46:00,C0208,in,2234.69,Ostnek Pravinitz,US,wire
P000536,2026-04-03T08:57:00,C0345,out,341.27,Osttas Nevicenko,MY,wire
P000344,2026-04-03T09:07:00,C0309,in,175.18,Ilymir Orzeksenko,KR,cash
P006276,2026-04-03T09:11:00,C0360,out,419.13,Hentas Krevoov,US,cash
P009606,2026-04-03T09:16:00,C0284,out,808.29,Zardan Boskoar,US,card
P001895,2026-04-03T09:37:00,C0333,in,1631.03,Raltas Gostynes,JP,wire
P004962,2026-04-03T09:44:00,C0342,out,10496.51,Zarvic Enkoar,JP,wire
P006049,2026-04-03T09:52:00,C0387,out,166.56,Branriel Enkoul,FR,wire
P010216,2026-04-03T10:00:00,C0207,out,13663.16,Grevriel Davreyan,MY,wire
P009447,2026-04-03T10:01:00,C0075,out,607.03,Rallo Gostynitz,FR,wire
P007202,2026-04-03T10:26:00,C0134,out,403.14,Kadan Boskoul,AU,wire
P002893,2026-04-03T10:51:00,C0023,in,1772.47,Sevnek Orzekar,FR,wire
P000868,2026-04-03T11:00:00,C0052,out,999.87,Grevren Hanreov,US,wire
P008903,2026-04-03T11:47:00,C0171,in,4230.44,Zarmir Aldrees,JP,wire
P006746,2026-04-03T11:55:00,C0060,out,595.20,Brandan Pravinul,JP,wire
P011292,2026-04-03T12:09:00,C0349,out,5892.49,Nisren Marositz,KR,wire
P008976,2026-04-03T12:39:00,C0015,in,2764.17,Venek Hanreenko,GB,cash
P004597,2026-04-03T12:42:00,C0370,out,1565.50,Nismir Aldrear,VN,wire
P008465,2026-04-03T12:49:00,C0221,out,310.88,Mordan Jorelyan,VN,wire
P000869,2026-04-03T12:51:00,C0330,out,4626.36,Branren Davreenko,AU,cash
P002478,2026-04-03T12:51:00,C0397,in,1869.93,Nisren Jorelyan,US,wire
P004232,2026-04-03T12:51:00,C0110,in,707.90,Tallo Farelenko,JP,wire
P007945,2026-04-03T13:04:00,C0350,in,449.16,Grevvic Farelitz,KR,wire
P002314,2026-04-03T13:17:00,C0282,out,500.10,Grevvic Joreles,MY,wire
P004527,2026-04-03T13:56:00,C0173,out,3424.07,Vemir Jorelenko,US,wire
P004324,2026-04-03T14:04:00,C0247,in,1387.55,Feldan Boskoov,AU,wire
P001286,2026-04-03T14:19:00,C0167,out,4857.53,Kamir Hanreyan,JP,cash
P004250,2026-04-03T14:27:00,C0385,in,451.39,Talvic Farelul,US,wire
P010163,2026-04-03T14:40:00,C0338,in,1325.61,Dormir Ivaskar,MY,wire
P001155,2026-04-03T15:01:00,C0255,in,355.57,Ostvic Davrear,AU,card
P008457,2026-04-03T15:07:00,C0007,in,474.74,Nisdan Cernaenko,FR,wire
P008379,2026-04-03T15:16:00,C0085,out,1812.99,Ilylo Farelov,DE,wire
P005476,2026-04-03T15:32:00,C0028,in,1608.35,Dorvic Lundraov,SG,wire
P002288,2026-04-03T15:51:00,C0261,in,642.05,Grevdan Krevoski,AU,wire
P008094,2026-04-03T15:52:00,C0103,in,1609.97,Felvic Gostynyan,JP,card
P011393,2026-04-03T16:07:00,C0325,out,5985.48,Nisriel Pravinar,AU,cash
P000468,2026-04-03T16:11:00,C0218,in,3102.42,Branlo Farelar,MY,cash
P000522,2026-04-03T16:15:00,C0217,in,892.51,Ostren Farelenko,XA,wire
P001393,2026-04-03T16:19:00,C0233,in,3494.58,Sevren Farelul,FR,cash
P007754,2026-04-03T16:27:00,C0389,out,1236.12,Zarnek Hanrear,GB,wire
P010006,2026-04-03T16:29:00,C0228,out,742.73,Ilytas Davreov,US,wire
P005048,2026-04-03T16:30:00,C0158,out,220.25,Ostdan Farelski,AU,wire
P009758,2026-04-03T16:43:00,C0153,out,1624.32,Ralmir Orzekul,SG,wire
P003797,2026-04-03T16:48:00,C0169,in,564.16,Nisren Aldreski,SG,wire
P009171,2026-04-03T16:49:00,C0248,out,596.60,Katas Aldreitz,MY,wire
P001199,2026-04-03T16:54:00,C0186,in,676.03,Umitas Davreski,VN,wire
P008475,2026-04-03T17:15:00,C0091,out,714.51,Mormir Gostynenko,US,cash
P011970,2026-04-03T17:23:00,C0399,out,3492.59,Sevmir Ivaskyan,US,card
P001808,2026-04-03T17:28:00,C0377,in,3300.73,Zarren Davreov,DE,card
P011385,2026-04-03T17:34:00,C0319,in,23319.74,Feltas Aldreyan,MY,wire
P000785,2026-04-03T17:37:00,C0244,out,2092.23,Taldan Boskoenko,VN,wire
P010058,2026-04-03T17:37:00,C0325,in,2196.72,Kalo Boskosenko,FR,wire
P006812,2026-04-03T17:39:00,C0035,in,885.81,Dordan Cernaes,SG,wire
P006024,2026-04-03T17:45:00,C0189,in,668.04,Zardan Gostynyan,US,wire
P008652,2026-04-03T17:59:00,C0105,in,149.25,Vevic Boskoyan,DE,wire
P000823,2026-04-03T18:14:00,C0082,in,490.33,Brandan Ivaskski,SG,wire
P000549,2026-04-03T18:19:00,C0169,out,150.53,Zarmir Krevoski,KR,cash
P011723,2026-04-03T18:20:00,C0143,out,7975.84,Umivic Orzekski,VN,wire
P000646,2026-04-03T18:28:00,C0353,out,349.21,Nisnek Krevoitz,FR,wire
P007045,2026-04-03T18:38:00,C0393,out,247.39,Umilo Aldreul,GB,cash
P000996,2026-04-03T18:44:00,C0369,in,8453.17,Henren Boskoes,DE,cash
P002867,2026-04-03T18:54:00,C0382,in,1049.82,Mortas Gostynski,SG,wire
P006188,2026-04-03T19:25:00,C0202,in,559.15,Veren Marosar,FR,cash
P009519,2026-04-03T19:26:00,C0031,out,2220.32,Ostlo Pravinski,KR,wire
P011683,2026-04-03T19:27:00,C0296,in,430.43,Feldan Lundraes,JP,wire
P008547,2026-04-03T19:30:00,C0105,out,1253.90,Tallo Jorelar,VN,wire
P002024,2026-04-03T19:43:00,C0101,out,300.81,Veriel Jorelenko,GB,wire
P006495,2026-04-03T19:45:00,C0389,in,757.91,Katas Orzekov,VN,card
P009659,2026-04-03T19:51:00,C0316,in,1062.65,Nisdan Farelenko,SG,wire
P004618,2026-04-03T19:52:00,C0358,in,3631.50,Branren Nevicyan,SG,wire
P011463,2026-04-03T19:58:00,C0050,out,1598.20,Talnek Lundrayan,AU,wire
P005826,2026-04-03T20:04:00,C0133,out,3127.43,Ostmir Lundraski,JP,wire
P010013,2026-04-03T20:04:00,C0088,in,2029.18,Henriel Cernaes,MY,wire
P004542,2026-04-03T20:05:00,C0128,in,1287.23,Branren Davreyan,MY,wire
P000323,2026-04-03T20:06:00,C0228,in,279.42,Grevren Lundraul,MY,wire
P010759,2026-04-03T20:10:00,C0278,out,2062.71,Veren Lundraar,US,wire
P005621,2026-04-03T20:22:00,C0182,in,3961.70,Umitas Davreyan,FR,wire
P006219,2026-04-03T20:42:00,C0365,in,1815.81,Vedan Davreul,MY,wire
P010472,2026-04-03T20:55:00,C0195,in,4174.55,Henvic Cernaov,JP,wire
P006872,2026-04-03T20:59:00,C0197,in,904.77,Ralren Lundraes,MY,card
P011522,2026-04-03T21:08:00,C0067,in,1868.90,Grevtas Jorelitz,VN,wire
P004292,2026-04-03T21:14:00,C0046,in,672.62,Nisvic Aldreul,SG,wire
P001782,2026-04-03T21:22:00,C0023,out,2047.86,Talmir Krevoul,DE,card
P000106,2026-04-03T21:25:00,C0134,out,31.80,Hennek Lundraov,KR,wire
P002371,2026-04-03T21:28:00,C0099,in,1040.51,Zarlo Cernaar,US,wire
P010934,2026-04-03T21:36:00,C0364,out,1067.17,Ostnek Lundrayenko,MY,wire
P011512,2026-04-03T22:00:00,C0349,out,1821.39,Dornek Krevoov,AU,wire
P010807,2026-04-03T22:07:00,C0202,out,2776.76,Zarlo Fareles,VN,wire
P008625,2026-04-03T22:19:00,C0397,out,377.41,Morriel Aldreyan,XB,wire
P009246,2026-04-03T22:24:00,C0263,out,304.88,Branvic Krevoski,SG,wire
P003844,2026-04-03T22:29:00,C0007,out,1379.51,Uminek Cernaski,GB,wire
P011749,2026-04-03T22:45:00,C0374,out,538.69,Nisnek Cernaov,SG,wire
P009635,2026-04-03T22:55:00,C0249,in,768.96,Ostdan Krevoul,SG,wire
P000346,2026-04-03T23:06:00,C0336,in,1397.43,Grevmir Cernaov,US,wire
P010114,2026-04-03T23:20:00,C0044,out,823.24,Mortas Lundraenko,MY,wire
P000123,2026-04-03T23:32:00,C0064,in,513.03,Ostmir Boskoar,MY,card
P000391,2026-04-03T23:34:00,C0168,out,1338.09,Dorren Ivaskitz,DE,wire
P004071,2026-04-03T23:37:00,C0349,in,1422.76,Mordan Davreitz,JP,card
P008390,2026-04-03T23:52:00,C0135,out,2268.22,Kadan Lundraes,KR,wire
P000441,2026-04-04T00:21:00,C0375,in,1104.97,Zardan Boskoar,MY,wire
P007063,2026-04-04T00:30:00,C0107,in,1258.18,Veren Davreul,GB,wire
P007626,2026-04-04T00:53:00,C0172,out,528.77,Dortas Boskoov,GB,cash
P009347,2026-04-04T00:54:00,C0331,in,27200.49,Zarlo Cernaar,GB,cash
P007102,2026-04-04T00:59:00,C0279,out,972.79,Taldan Farelar,JP,wire
P010503,2026-04-04T01:14:00,C0199,in,1358.59,Vetas Farelenko,MY,wire
P010388,2026-04-04T01:21:00,C0035,out,1125.41,Dorlo Boskoski,XC,wire
P005302,2026-04-04T01:33:00,C0087,in,601.32,Vetas Gostynenko,JP,wire
P006809,2026-04-04T01:38:00,C0386,out,3694.55,Ilyren Boskoyan,AU,cash
P009975,2026-04-04T01:41:00,C0190,in,142.08,Vevic Boskoyan,AU,card
P008342,2026-04-04T02:01:00,C0078,out,338.36,Ostdan Marositz,GB,wire
P003342,2026-04-04T02:36:00,C0242,out,1037.17,Henmir Krevoyan,GB,wire
P003890,2026-04-04T02:37:00,C0301,out,1751.21,Ostriel Lundraul,SG,wire
P010592,2026-04-04T02:39:00,C0132,out,2766.51,Mortas Lundrayan,US,cash
P008000,2026-04-04T02:50:00,C0123,in,2395.24,Osttas Boskoyan,KR,wire
P004859,2026-04-04T03:00:00,C0271,in,355.83,Ostlo Jorelenko,JP,wire
P004827,2026-04-04T03:09:00,C0199,in,8817.93,Ilylo Gostynski,AU,cash
P008301,2026-04-04T03:33:00,C0176,out,528.99,Tallo Farelar,FR,wire
P004474,2026-04-04T03:54:00,C0234,out,422.91,Osttas Lundraar,KR,card
P007309,2026-04-04T04:17:00,C0113,in,1479.00,Nisnek Orzekar,VN,card
P001729,2026-04-04T04:20:00,C0234,in,3205.78,Brantas Boskoar,US,wire
P011095,2026-04-04T05:00:00,C0063,in,492.69,Zarren Davreov,AU,wire
P003877,2026-04-04T05:01:00,C0061,in,2115.68,Mormir Gostynenko,SG,wire
P009619,2026-04-04T05:09:00,C0080,in,1467.35,Hendan Hanreski,AU,wire
P009000,2026-04-04T05:18:00,C0251,out,2034.28,Dornek Nevicitz,AU,card
P005280,2026-04-04T05:46:00,C0100,out,372.10,Sevdan Ivaskitz,US,card
P002582,2026-04-04T05:47:00,C0229,out,1221.96,Dorlo Boskoitz,MY,wire
P002488,2026-04-04T06:12:00,C0102,in,327.89,Nisnek Boskoenko,SG,wire
P003136,2026-04-04T06:12:00,C0395,in,851.75,Umivic Cernaov,VN,wire
P011121,2026-04-04T06:25:00,C0365,in,388.48,Sevlo Cernaitz,DE,wire
P011213,2026-04-04T06:33:00,C0122,out,1493.07,Kamir Gostynov,US,cash
P002144,2026-04-04T06:36:00,C0279,in,1919.93,Veren Pravinyan,AU,cash
P008563,2026-04-04T06:39:00,C0038,in,886.95,Kavic Gostynyan,US,wire
P002926,2026-04-04T06:59:00,C0366,in,1423.10,Ilydan Aldrear,KR,wire
P001176,2026-04-04T07:15:00,C0084,in,2068.59,Umiriel Boskoes,DE,card
P002235,2026-04-04T07:17:00,C0363,in,1891.44,Ilynek Krevoski,AU,wire
P010118,2026-04-04T07:21:00,C0033,in,2366.60,Taltas Hanreov,US,card
P000103,2026-04-04T07:29:00,C0052,out,345.66,Zarlo Gostynenko,US,wire
P004400,2026-04-04T07:57:00,C0290,in,1838.70,Brandan Gostynitz,SG,wire
P010423,2026-04-04T08:13:00,C0127,out,2259.62,Grevren Enkoitz,GB,wire
P002328,2026-04-04T08:18:00,C0244,in,4583.40,Nisdan Davrees,SG,card
P007221,2026-04-04T08:23:00,C0149,out,286.31,Branlo Farelar,JP,card
P003356,2026-04-04T08:28:00,C0262,out,267.68,Mormir Boskoes,SG,wire
P001282,2026-04-04T08:48:00,C0117,in,11820.23,Nisren Jorelyan,JP,wire
P000833,2026-04-04T08:49:00,C0209,out,2832.50,Mordan Cernaul,US,card
P008066,2026-04-04T08:53:00,C0173,out,1304.44,Umiren Pravinul,KR,wire
P001862,2026-04-04T08:54:00,C0043,in,3290.84,Sevvic Jorelski,FR,cash
P000193,2026-04-04T09:09:00,C0216,out,3541.74,Zarlo Cernaar,GB,wire
P003547,2026-04-04T09:57:00,C0187,in,934.27,Sevlo Boskoov,DE,wire
P004464,2026-04-04T10:06:00,C0216,in,171.59,Henvic Cernaov,US,wire
P007046,2026-04-04T10:06:00,C0313,in,8418.53,Zarmir Hanreyan,GB,wire
P009088,2026-04-04T10:31:00,C0065,in,998.05,Zarren Davreov,US,card
P003416,2026-04-04T10:36:00,C0295,in,548.80,Sevtas Pravinski,KR,wire
P003445,2026-04-04T10:38:00,C0341,in,1970.07,Sevdan Gostynski,AU,wire
P000498,2026-04-04T11:52:00,C0169,in,4256.16,Umivic Boskoenko,GB,wire
P003170,2026-04-04T12:30:00,C0090,in,421.50,Talriel Ivaskski,GB,wire
P006281,2026-04-04T12:37:00,C0002,out,1067.65,Sevnek Orzekitz,JP,wire
P003575,2026-04-04T12:44:00,C0377,out,5632.15,Ralren Fareles,MY,wire
P009125,2026-04-04T12:56:00,C0328,out,421.63,Henvic Nevicitz,MY,wire
P004903,2026-04-04T13:03:00,C0084,in,1039.07,Sevmir Orzekitz,US,cash
P004353,2026-04-04T13:09:00,C0286,out,1724.59,Branmir Marosenko,KR,wire
P007162,2026-04-04T13:24:00,C0241,out,2013.21,Umiriel Boskoes,FR,card
P000243,2026-04-04T13:39:00,C0254,in,2017.09,Talmir Davrear,US,wire
P002031,2026-04-04T13:50:00,C0128,out,1339.33,Rallo Enkoar,JP,wire
P008245,2026-04-04T13:51:00,C0336,in,5712.41,Henmir Marosenko,AU,wire
P002533,2026-04-04T14:01:00,C0311,in,4104.68,Katas Farelul,JP,wire
P006532,2026-04-04T15:05:00,C0183,out,151.60,Morlo Krevoenko,VN,wire
P002128,2026-04-04T15:07:00,C0192,out,354.07,Grevdan Marosar,MY,wire
P001205,2026-04-04T15:22:00,C0176,out,1366.11,Sevtas Lundraitz,GB,card
P005905,2026-04-04T15:29:00,C0327,out,2013.88,Talmir Nevicsenko,GB,wire
P011813,2026-04-04T15:55:00,C0145,out,2871.41,Kariel Orzekski,FR,wire
P003171,2026-04-04T15:56:00,C0113,out,2301.39,Raltas Jorelyan,MY,wire
P001988,2026-04-04T16:05:00,C0189,out,4799.19,Nisdan Farelar,KR,wire
P011981,2026-04-04T16:08:00,C0129,in,257.94,Zardan Boskoar,AU,wire
P009100,2026-04-04T16:13:00,C0101,in,464.79,Umiriel Boskoes,JP,wire
P009099,2026-04-04T16:16:00,C0071,in,3071.04,Katas Lundraenko,AU,wire
P002655,2026-04-04T16:17:00,C0249,in,475.76,Nislo Nevicov,DE,wire
P004714,2026-04-04T16:23:00,C0279,in,86.94,Sevtas Lundraitz,GB,wire
P011165,2026-04-04T16:28:00,C0104,out,349.83,Kavic Hanreenko,MY,wire
P000453,2026-04-04T16:51:00,C0096,out,843.77,Ralnek Hanreenko,VN,wire
P003369,2026-04-04T17:17:00,C0181,in,6864.08,Zarmir Davreov,KR,card
P002155,2026-04-04T17:21:00,C0118,in,568.23,Velo Pravinenko,GB,wire
P003417,2026-04-04T17:26:00,C0076,out,485.34,Sevlo Orzekenko,MY,wire
P010950,2026-04-04T17:38:00,C0176,out,778.26,Grevriel Lundraitz,FR,cash
P011080,2026-04-04T17:49:00,C0074,in,1052.94,Veren Cernaenko,KR,wire
P005540,2026-04-04T18:09:00,C0081,out,5528.73,Dorvic Lundraov,GB,card
P000223,2026-04-04T18:10:00,C0361,out,424.97,Raltas Gostynitz,FR,wire
P006464,2026-04-04T18:28:00,C0363,out,786.44,Ilymir Orzeksenko,VN,wire
P000597,2026-04-04T18:35:00,C0012,out,191.80,Zardan Cernaes,FR,wire
P000063,2026-04-04T18:36:00,C0154,out,2533.51,Kanek Boskoyan,GB,card
P008040,2026-04-04T18:54:00,C0241,out,2545.46,Veren Farelul,XB,wire
P009964,2026-04-04T19:08:00,C0091,in,776.67,Ilymir Jorelar,US,wire
P007805,2026-04-04T19:42:00,C0235,out,43.94,Brannek Boskoov,MY,wire
P011645,2026-04-04T19:47:00,C0315,out,462.33,Raltas Joreles,US,card
P010298,2026-04-04T20:00:00,C0335,out,1253.41,Mornek Ivaskyan,FR,wire
P000780,2026-04-04T20:06:00,C0245,out,674.20,Velo Hanreul,DE,wire
P010538,2026-04-04T20:27:00,C0011,in,204.82,Nisvic Enkoitz,KR,card
P001556,2026-04-04T20:51:00,C0162,out,1246.42,Talmir Nevicsenko,FR,card
P000043,2026-04-04T21:02:00,C0263,out,762.48,Nislo Jorelyan,US,card
P002968,2026-04-04T21:23:00,C0394,out,420.33,Branvic Krevoski,JP,wire
P006576,2026-04-04T21:26:00,C0064,out,1602.31,Dordan Orzekitz,KR,wire
P007208,2026-04-04T21:30:00,C0230,out,2241.70,Talmir Orzekes,KR,card
P010596,2026-04-04T21:31:00,C0215,in,1292.84,Branren Nevices,DE,wire
P004141,2026-04-04T21:40:00,C0198,in,489.48,Felnek Enkoar,VN,cash
P008624,2026-04-04T21:52:00,C0358,out,1348.90,Ralnek Hanreenko,GB,wire
P010894,2026-04-04T22:06:00,C0191,out,851.05,Ilytas Davreenko,MY,wire
P009336,2026-04-04T22:09:00,C0071,out,1080.59,Hennek Jorelyan,AU,wire
P005558,2026-04-04T22:13:00,C0069,in,764.25,Ralnek Lundraul,DE,wire
P010639,2026-04-04T22:20:00,C0284,out,2032.52,Morvic Boskoul,GB,wire
P010218,2026-04-04T22:29:00,C0386,out,2438.48,Ostdan Farelski,JP,wire
P006489,2026-04-04T22:38:00,C0175,out,275.95,Branmir Hanrees,MY,wire
P007411,2026-04-04T22:52:00,C0312,out,1062.32,Kamir Gostynov,VN,wire
P004707,2026-04-04T23:21:00,C0068,out,665.34,Rallo Lundraul,SG,wire
P001312,2026-04-04T23:27:00,C0298,in,284.12,Dortas Joreles,JP,wire
P009224,2026-04-04T23:32:00,C0317,out,975.09,Zarvic Orzekenko,VN,card
P011790,2026-04-04T23:35:00,C0158,out,797.58,Nisnek Boskoitz,KR,wire
P003424,2026-04-04T23:47:00,C0197,in,347.29,Umitas Orzekar,JP,wire
P011763,2026-04-04T23:54:00,C0247,out,8300.68,Nisren Jorelyan,KR,wire
P001830,2026-04-05T00:14:00,C0073,out,1867.96,Veren Hanrear,DE,wire
P005187,2026-04-05T00:29:00,C0320,out,669.91,Hentas Hanreul,AU,card
P001669,2026-04-05T00:37:00,C0395,in,1201.77,Velo Joreles,FR,card
P005622,2026-04-05T00:49:00,C0177,out,451.68,Raldan Nevicul,GB,wire
P004291,2026-04-05T01:17:00,C0291,out,1287.33,Kamir Hanreyan,XA,wire
P010529,2026-04-05T01:29:00,C0298,out,895.60,Mornek Gostynski,AU,wire
P001994,2026-04-05T01:38:00,C0231,out,101.04,Hentas Davreitz,AU,wire
P001945,2026-04-05T01:40:00,C0277,in,2867.22,Hennek Davrees,JP,wire
P007558,2026-04-05T01:42:00,C0256,in,2438.35,Zarnek Jorelitz,GB,cash
P005500,2026-04-05T01:45:00,C0394,out,811.82,Nisriel Cernayan,DE,card
P007523,2026-04-05T01:52:00,C0329,out,477.92,Hennek Davreski,GB,wire
P006877,2026-04-05T01:57:00,C0143,out,1855.50,Sevriel Hanreul,DE,cash
P010283,2026-04-05T02:03:00,C0342,out,340.66,Ilylo Enkoenko,MY,wire
P011863,2026-04-05T02:36:00,C0392,in,428.78,Hendan Ivaskenko,AU,wire
P009923,2026-04-05T03:00:00,C0184,out,820.70,Venek Hanreenko,DE,wire
P008546,2026-04-05T03:14:00,C0161,out,2975.64,Grevnek Hanreenko,US,card
P011709,2026-04-05T03:18:00,C0377,out,395.10,Umiren Marosar,SG,wire
P006178,2026-04-05T03:26:00,C0197,in,5942.74,Umitas Orzekenko,JP,card
P005605,2026-04-05T03:39:00,C0118,out,1666.70,Felriel Hanreov,XA,cash
P004842,2026-04-05T03:41:00,C0327,in,218.42,Nisriel Gostynar,JP,wire
P008473,2026-04-05T03:49:00,C0386,in,4488.97,Brannek Krevoski,VN,wire
P000805,2026-04-05T03:57:00,C0345,out,5259.98,Zartas Marosski,MY,wire
P005652,2026-04-05T04:25:00,C0335,in,7319.98,Osttas Farelitz,DE,wire
P005927,2026-04-05T04:28:00,C0381,in,2378.59,Branren Davreenko,DE,wire
P005513,2026-04-05T04:29:00,C0004,out,586.96,Ralren Hanreyan,FR,card
P008820,2026-04-05T04:35:00,C0337,in,153.81,Umiren Lundraski,VN,wire
P004971,2026-04-05T04:51:00,C0041,out,562.04,Ostdan Pravinyan,FR,wire
P008430,2026-04-05T04:51:00,C0313,out,1646.91,Brantas Cernaar,US,wire
P004079,2026-04-05T05:06:00,C0027,out,215.12,Feltas Orzekski,GB,wire
P008233,2026-04-05T05:12:00,C0217,out,2657.75,Kavic Gostynyan,KR,wire
P006517,2026-04-05T05:20:00,C0088,out,403.05,Branriel Ivaskenko,VN,wire
P009231,2026-04-05T05:30:00,C0248,in,624.27,Dortas Lundraul,MY,wire
P010206,2026-04-05T06:12:00,C0090,in,373.12,Raltas Gostynes,US,cash
P010376,2026-04-05T06:17:00,C0147,in,964.06,Mortas Marosski,JP,wire
P011867,2026-04-05T06:17:00,C0013,out,3675.11,Felmir Ivaskenko,AU,wire
P009076,2026-04-05T06:24:00,C0224,in,11989.61,Vevic Orzekul,AU,wire
P011770,2026-04-05T06:52:00,C0293,in,15454.74,Branvic Pravinyan,KR,wire
P010565,2026-04-05T06:54:00,C0064,out,2057.97,Kadan Marosul,DE,wire
P001770,2026-04-05T06:59:00,C0367,in,1326.79,Morlo Davreov,MY,wire
P008938,2026-04-05T06:59:00,C0186,out,389.72,Sevren Jorelenko,VN,cash
P005315,2026-04-05T07:06:00,C0219,in,975.77,Grevren Lundraul,SG,wire
P009681,2026-04-05T07:06:00,C0012,in,624.98,Ralnek Hanreul,AU,wire
P002914,2026-04-05T07:15:00,C0339,out,532.50,Henren Krevoitz,GB,wire
P002626,2026-04-05T07:38:00,C0087,out,419.29,Tallo Jorelov,KR,wire
P011506,2026-04-05T07:43:00,C0359,out,3075.22,Zarvic Davreul,XC,card
P008834,2026-04-05T07:55:00,C0127,out,347.61,Mornek Ivaskyan,AU,card
P009186,2026-04-05T08:03:00,C0282,in,2348.18,Ilyren Davreitz,AU,wire
P001855,2026-04-05T08:21:00,C0031,out,2886.67,Raldan Nevicul,MY,card
P000591,2026-04-05T08:49:00,C0084,in,603.17,Ostlo Orzekar,DE,wire
P009891,2026-04-05T08:53:00,C0239,in,710.81,Branren Lundrayan,FR,card
P011799,2026-04-05T08:53:00,C0186,out,2092.69,Morlo Pravinenko,AU,card
P003228,2026-04-05T08:54:00,C0012,in,925.35,Uminek Aldreul,GB,wire
P007964,2026-04-05T08:59:00,C0206,in,6841.13,Ostvic Marosar,FR,wire
P008813,2026-04-05T09:11:00,C0287,in,4393.51,Henmir Hanreul,KR,card
P001236,2026-04-05T09:26:00,C0311,out,1814.02,Zarlo Nevicyan,JP,wire
P000836,2026-04-05T09:35:00,C0030,in,644.52,Dortas Boskoov,SG,cash
P005483,2026-04-05T09:35:00,C0200,out,4128.04,Ilynek Orzekitz,SG,card
P002552,2026-04-05T09:56:00,C0341,out,1548.51,Nisnek Krevoitz,GB,wire
P004173,2026-04-05T10:01:00,C0204,out,650.23,Dorvic Farelenko,VN,wire
P009663,2026-04-05T10:03:00,C0325,in,761.26,Sevdan Ivaskitz,SG,wire
P005341,2026-04-05T10:14:00,C0127,in,1113.87,Grevvic Hanreitz,SG,wire
P002326,2026-04-05T10:24:00,C0057,out,7136.73,Grevmir Cernaov,DE,wire
P004687,2026-04-05T10:24:00,C0388,out,1467.51,Nisren Orzekov,JP,wire
P008176,2026-04-05T10:44:00,C0340,out,120.94,Brantas Cernaar,DE,wire
P009498,2026-04-05T11:16:00,C0289,in,6401.59,Tallo Farelenko,US,card
P006209,2026-04-05T11:29:00,C0193,out,1043.16,Nismir Farelar,MY,card
P002927,2026-04-05T11:30:00,C0341,in,1376.83,Sevvic Jorelski,FR,wire
P005467,2026-04-05T11:47:00,C0178,in,9172.62,Nisren Marosov,KR,card
P006141,2026-04-05T12:00:00,C0355,out,828.11,Nisdan Ivaskyan,KR,card
P005997,2026-04-05T12:10:00,C0112,out,7312.19,Talmir Joreles,SG,wire
P011758,2026-04-05T12:21:00,C0387,out,106.31,Sevriel Farelul,KR,wire
P011905,2026-04-05T12:22:00,C0104,in,5323.94,Henmir Davreov,JP,wire
P000161,2026-04-05T12:37:00,C0198,out,631.88,Branriel Cernaov,KR,card
P010316,2026-04-05T12:38:00,C0146,out,1850.48,Zarmir Orzekar,AU,card
P008968,2026-04-05T12:42:00,C0223,out,4329.04,Sevnek Orzekitz,XB,wire
P007170,2026-04-05T13:33:00,C0346,out,568.23,Ilynek Cernaar,DE,wire
P010821,2026-04-05T13:42:00,C0386,out,278.64,Dorren Ivaskitz,US,wire
P006584,2026-04-05T13:43:00,C0063,in,242.30,Kadan Ivaskul,US,card
P008561,2026-04-05T13:47:00,C0267,out,1895.57,Zarren Fareles,DE,wire
